x1,x2,x3,x4,y
16,4,-0.2552186215924847,0.07592850835555193,0.0
16,4,-0.6363300670067218,-0.3811114454142371,1.0
16,4,-1.1549340887885355,-0.5186040217818138,1.0
16,4,-1.561908792297515,-0.40697470350897946,1.0
16,4,-0.30071635079847003,1.261192441499045,0.0
16,4,-0.8012051730352436,-0.5004888222367736,1.0
16,4,0.05408398076847256,0.8552891538037162,0.0
16,4,2.213840051092562,2.1597560703240894,0.0
16,4,0.44357818893785717,-1.7702618621547048,0.0
16,4,0.05476492241617923,-0.3888132665216779,0.0
16,4,1.929575194931191e-12,-0.054764922414249656,0.0
16,4,-0.31464333036935216,-0.3146433303712817,0.0
16,4,-0.1742189529302727,0.14042437743907946,0.0
16,4,-1.0304296029609445,-0.8562106500306719,0.0
16,4,-2.5070100393820804,-1.476580436421136,1.0
16,4,-1.1746657878090943,1.3323442515729862,0.0
16,4,-1.230538987314205,-0.055873199505110716,0.0
16,4,-2.0820346258785167,-0.8514956385643118,0.0
16,4,-1.5530285670204047,0.529006058858112,0.0
16,4,-1.1878004974180945,0.36522806960231025,0.0
17,4,-2.0973064689648515,-0.909505971546757,0.0
17,4,-1.6837331644337712,0.4135733045310803,0.0
17,4,-1.7778985282583422,-0.09416536382457097,0.0
17,4,-2.301270859013876,-0.523372330755534,0.0
17,4,-2.2013107421360303,0.0999601168778459,0.0
17,4,-2.49869109284306,-0.2973803507070296,1.0
17,4,-1.5362653290898027,0.9624257637532572,1.0
17,4,-1.5986709306453744,-0.06240560155557162,1.0
17,4,-1.5344126396033757,0.06425829104199865,1.0
17,4,-1.1691001154165235,0.3653125241868522,0.0
17,4,-1.085669519988604,0.08343059542791953,0.0
17,4,-0.7334900609473447,0.35217945904125925,0.0
17,4,-0.6829386893179926,0.05055137162935208,0.0
17,4,-0.6883359607736045,-0.005397271455611863,0.0
17,4,-1.0438072878263542,-0.35547132705274975,0.0
17,4,-1.0444136172482241,-0.0006063294218698889,0.0
17,4,-1.810022369100045,-0.7656087518518209,1.0
17,4,-1.0369644114735412,0.7730579576265038,1.0
17,4,-1.0259766134294568,0.010987798044084451,1.0
17,4,-0.5517977231269462,0.4741788903025106,1.0
17,4,-0.7246801662398753,-0.1728824431129291,1.0
17,4,0.47340688448927726,1.1980870507291526,1.0
17,4,1.2276795497193662,0.754272665230089,1.0
17,4,1.217031555583171,-0.010647994136195216,1.0
17,4,1.0092574203647242,-0.2077741352184468,1.0
17,4,1.0339020233726663,0.024644603007942134,1.0
17,4,0.9872905247036152,-0.04661149866905112,0.0
17,4,1.4497216899639378,0.4624311652603226,0.0
17,4,1.3464248331016138,-0.10329685686232404,0.0
17,4,1.02995168922227,-0.3164731438793438,0.0
17,4,0.998591430576788,-0.031360258645481975,0.0
17,4,-0.5733235412641511,-1.571914971840939,0.0
17,4,-1.0117706085338212,-0.4384470672696701,1.0
17,4,-0.7338277371990213,0.2779428713347999,1.0
17,4,-1.3465818434879187,-0.6127541062888974,1.0
17,4,-0.5003012024811373,0.8462806410067814,1.0
17,4,-0.4934706549397355,0.006830547541401777,1.0
17,4,-0.4895125193500048,0.003958135589730738,1.0
17,4,1.9426266409430473,2.432139160293052,1.0
17,4,2.0679651231466165,0.12533848220356925,1.0
17,4,0.9034131426892739,-1.1645519804573428,1.0
17,4,1.2205712151445538,0.31715807245527994,1.0
17,4,1.796691329253419,0.5761201141088652,0.0
17,4,2.4595790340013375,0.6628877047479185,0.0
17,4,1.97467480119315,-0.4849042328081874,0.0
17,4,1.6644734474263676,-0.3102013537667825,0.0
17,4,1.2419310768025136,-0.422542370623854,0.0
17,4,0.6733769494525501,-0.5685541273499635,0.0
17,4,0.09599772139310876,-0.5773792280594413,0.0
17,4,-0.22708028727201982,-0.3230780086651286,1.0
17,4,-0.14736544074584595,0.07971484652617386,1.0
17,4,-0.009729228099691518,0.13763621264615444,0.0
17,4,-0.6302815141907797,-0.6205522860910881,1.0
17,4,-0.37974344085911427,0.25053807333166545,1.0
17,4,-0.4706468382404901,-0.09090339738137582,1.0
17,4,-0.39305329272510525,0.07759354551538483,1.0
17,4,-0.6007789940505538,-0.20772570132544854,1.0
17,4,-0.3222269201114523,0.2785520739391015,1.0
17,4,0.21740440672082367,0.539631326832276,0.0
17,4,0.8947460198991775,0.6773416131783538,0.0
18,4,0.9628990253251476,0.06815300542597014,0.0
18,4,0.19578376905713432,-0.7671152562680132,0.0
18,4,-0.1468937571037482,-0.34267752616088254,0.0
18,4,-0.1861431318953339,-0.03924937479158572,0.0
18,4,-0.33156141700672576,-0.14541828511139185,1.0
18,4,-0.29561016333421386,0.035951253672511896,0.0
18,4,-0.14018375295171986,0.155426410382494,0.0
18,4,0.3844853310352359,0.5246690839869558,0.0
18,4,-0.16972775875774276,-0.5542130897929787,0.0
18,4,0.18871521140552405,0.3584429701632668,0.0
18,4,-0.34461315158857614,-0.5333283629941001,0.0
18,4,-1.8184758240192564,-1.4738626724306803,0.0
18,4,-1.6208154083662298,0.1976604156530266,0.0
18,4,-1.951747767458424,-0.3309323590921942,1.0
18,4,-1.7015485720751706,0.2501991953832534,1.0
18,4,-1.9669458499915045,-0.26539727791633383,1.0
18,4,-1.387043810582241,0.5799020394092635,1.0
18,4,-1.2118311504852166,0.1752126600970243,1.0
18,4,-0.3454630728159254,0.8663680776692912,1.0
18,4,0.721912796491772,1.0673758693076973,0.0
18,4,0.6335571998595991,-0.08835559663217285,1.0
18,4,0.038857531323057956,-0.5946996685365412,1.0
18,4,1.167511708060549,1.1286541767374911,0.0
18,4,1.2433323478364633,0.07582063977591424,0.0
18,4,0.4369658705033553,-0.8063664773331081,0.0
18,4,1.3314341339887852,0.89446826348543,0.0
18,4,1.1983406904786682,-0.13309344351011698,0.0
18,4,0.7726389795608142,-0.425701710917854,0.0
18,4,0.39361927721379,-0.3790197023470242,0.0
18,4,0.3133155614278752,-0.08030371578591478,1.0
18,4,-0.05015585894718398,-0.3634714203750592,1.0
18,4,0.06836933638683187,0.11852519533401586,1.0
18,4,-0.24886824677003577,-0.3172375831568677,1.0
18,4,0.20118093505062057,0.45004918182065634,1.0
18,4,0.49258890938603916,0.2914079743354186,0.0
18,4,0.054004480635986715,-0.43858442875005244,1.0
18,4,1.1001148810646977,1.046110400428711,0.0
18,4,0.5239431148663874,-0.5761717661983102,1.0
18,4,0.7843652697374407,0.26042215487105325,0.0
18,4,-0.1333017688085429,-0.9176670385459835,0.0
18,4,0.6761817362683124,0.8094835050768552,0.0
18,4,0.600197465755888,-0.0759842705124244,1.0
18,4,0.5005998345412762,-0.09959763121461174,1.0
18,4,0.6688192946337269,0.1682194600924507,1.0
18,4,-0.2621375478855194,-0.9309568425192463,1.0
18,4,-0.5800546705138149,-0.31791712262829547,1.0
18,4,1.7668335408123828,2.3468882113261977,0.0
18,4,1.696171807521357,-0.07066173329102576,0.0
18,4,1.8719600229892386,0.1757882154678816,0.0
18,4,0.964302527759516,-0.9076574952297226,0.0
18,4,0.4316816873588964,-0.5326208404006196,0.0
18,4,0.23128651011202458,-0.2003951772468718,1.0
18,4,-1.0646434932316124,-1.295930003343637,0.0
18,4,0.09994157167880396,1.1645850649104164,1.0
18,4,-0.10143376488879331,-0.20137533656759726,1.0
18,4,0.15538582361053954,0.25681958849933284,1.0
18,4,0.18519187037306648,0.029806046762526933,1.0
18,4,-2.4619576100160447,-2.6471494803891114,1.0
18,4,0.40796857241415335,2.869926182430198,1.0
18,4,1.9977421228137684,1.589773550399615,1.0
19,4,1.6301573573390524,-0.36758476547471597,1.0
19,4,2.232242584890711,0.6020852275516584,1.0
19,4,1.815265128508881,-0.4169774563818298,1.0
19,4,2.354805294114445,0.5395401656055641,0.0
19,4,2.5981233755735147,0.24331808145906964,0.0
19,4,2.241697294589583,-0.3564260809839319,0.0
19,4,1.8577577094526534,-0.3839395851369294,0.0
19,4,1.6223133693636826,-0.23544434008897075,0.0
19,4,0.6451161546169114,-0.9771972147467712,0.0
19,4,-0.19452296386491968,-0.839639118481831,1.0
19,4,-0.08390210419756482,0.11062085966735487,1.0
19,4,-0.9138613418796291,-0.8299592376820643,1.0
19,4,-1.1220674050062975,-0.20820606312666845,1.0
19,4,-1.090904854170867,0.031162550835430514,1.0
19,4,-0.06211804490879943,1.0287868092620676,0.0
19,4,0.18710193223897464,0.24921997714777408,0.0
19,4,-0.4012669371960995,-0.5883688694350742,1.0
19,4,-0.6267349823682198,-0.22546804517212027,1.0
19,4,-0.7111395287920258,-0.08440454642380602,1.0
19,4,-0.5249727426947459,0.18616678609727988,1.0
19,4,-0.5144008009711483,0.010571941723597655,1.0
19,4,0.1676776091470323,0.6820784101181806,0.0
19,4,0.2186179873642144,0.050940378217182086,0.0
19,4,0.1962508954547626,-0.022367091909451797,0.0
19,4,0.22667217793666608,0.030421282481903483,0.0
19,4,0.34616247065087596,0.11949029271420988,1.0
19,4,-0.4822004358956812,-0.8283629065465572,1.0
19,4,0.35364836795149396,0.8358488038471752,1.0
19,4,0.03260829010516134,-0.3210400778463326,1.0
19,4,-0.1792147037110458,-0.21182299381620714,1.0
19,4,1.8191447251568964,1.9983594288679423,1.0
19,4,1.388818891510059,-0.4303258336468374,1.0
19,4,1.7646628323200133,0.3758439408099543,0.0
19,4,3.016359109160724,1.2516962768407107,0.0
19,4,2.219967353178596,-0.7963917559821279,0.0
19,4,1.5593859087746125,-0.6605814444039837,0.0
19,4,0.638518888975602,-0.9208670197990104,0.0
19,4,0.6343174045292941,-0.004201484446307968,0.0
19,4,-1.001700958410566,-1.6360183629398601,0.0
19,4,-2.2437678429775643,-1.2420668845669982,0.0
19,4,-1.9697704450883302,0.27399739788923405,0.0
19,4,-1.8394068672790163,0.13036357780931396,0.0
19,4,-1.6116505177751828,0.2277563495038335,0.0
19,4,-1.275355290037112,0.33629522773807086,0.0
19,4,-1.5019496858731627,-0.2265943958360508,0.0
19,4,-1.9909673885759853,-0.48901770270282263,1.0
19,4,-1.7351167031590977,0.2558506854168876,1.0
19,4,-1.2442542518970936,0.4908624512620041,1.0
19,4,-1.440487459638191,-0.19623320774109732,1.0
19,4,-0.7695570979356058,0.6709303617025851,0.0
19,4,-0.21240476013828594,0.5571523377973199,0.0
19,4,0.1493570438000356,0.3617618039383215,0.0
19,4,0.23366489454753447,0.08430785074749889,0.0
19,4,-0.7457774460735146,-0.9794423406210491,0.0
19,4,-0.8336886030151477,-0.0879111569416331,1.0
19,4,-1.1993588386760556,-0.36567023566090795,1.0
19,4,-1.9071334477497732,-0.7077746090737176,1.0
19,4,-1.5487463999926687,0.3583870477571045,0.0
19,4,-1.1427009096303569,0.40604549036231186,0.0
19,4,-0.10138294384744623,1.0413179657829106,0.0
20,4,-0.05734400635448886,0.04403893749295737,0.0
20,4,-0.2407743588053124,-0.18343035245082354,0.0
20,4,-1.2554980682980001,-1.0147237094926878,0.0
20,4,-1.327624913759738,-0.07212684546173787,0.0
20,4,-0.9036589265242774,0.42396598723546064,0.0
20,4,-1.006185559291879,-0.10252663276760154,0.0
20,4,-1.312463999154659,-0.30627843986278,1.0
20,4,-2.0547672835290323,-0.7423032843743733,1.0
20,4,-1.4098872410942946,0.6448800424347376,0.0
20,4,-0.6266280789602398,0.7832591621340549,0.0
20,4,-0.5096411336188827,0.11698694534135701,0.0
20,4,-0.0929502957583803,0.4166908378605024,0.0
20,4,-1.3706145802951513,-1.277664284536771,0.0
20,4,-1.7690965574369601,-0.3984819771418089,0.0
20,4,-1.0600873003015896,0.7090092571353706,0.0
20,4,-1.3366769626347779,-0.27658966233318827,0.0
20,4,-2.709932543472686,-1.3732555808379083,0.0
20,4,-1.9295016786737011,0.780430864798985,0.0
20,4,-1.675172269650234,0.2543294090234671,0.0
20,4,-1.4796541330185538,0.19551813663168027,0.0
20,4,-2.3545565593375772,-0.8749024263190235,1.0
20,4,-1.95911968842608,0.39543687091149726,1.0
20,4,-1.2525954944912736,0.7065241939348064,1.0
20,4,-0.7477016998654319,0.5048937946258417,0.0
20,4,-0.7007325046818005,0.04696919518363141,0.0
20,4,-0.5259571514170897,0.17477535326471083,0.0
20,4,-0.3888008119309133,0.13715633948617634,0.0
20,4,-0.5875452547178461,-0.19874444278693282,0.0
20,4,-0.8587199876628026,-0.2711747329449564,0.0
20,4,-0.8496532092272464,0.009066778435556144,0.0
20,4,-0.54759241735387,0.3020607918733764,0.0
20,4,-1.0335229594860396,-0.4859305421321696,1.0
20,4,-1.5110371382880161,-0.47751417880197655,1.0
20,4,-0.7659252325791914,0.7451119057088247,0.0
20,4,-0.9635038742522887,-0.19757864167309724,0.0
20,4,-0.8209684498377804,0.14253542441450828,1.0
20,4,-0.4589961378219499,0.36197231201583047,0.0
20,4,-0.5476102104418396,-0.08861407261988963,0.0
20,4,-0.4772834356764612,0.07032677476537835,0.0
20,4,-1.5617653002340204,-1.0844818645575591,0.0
20,4,-0.30703246539416096,1.2547328348398594,0.0
20,4,-0.7115425756518612,-0.40451011025770023,0.0
20,4,-1.7796910607665155,-1.0681484851146543,0.0
20,4,-1.9004164952168483,-0.12072543445033279,1.0
20,4,-1.4976697205682825,0.4027467746485658,0.0
20,4,-2.255104695586858,-0.7574349750185756,1.0
20,4,-2.401200991541045,-0.14609629595418694,1.0
20,4,-1.8822613127977648,0.5189396787432803,1.0
20,4,-0.6571755952148759,1.2250857175828889,0.0
20,4,-0.6464747931371806,0.010700802077695304,0.0
20,4,-0.7663617648730312,-0.11988697173585061,0.0
20,4,-0.4242629649502627,0.3420987999227685,0.0
20,4,-0.8527200852719783,-0.42845712032171557,0.0
20,4,-0.7688316472648654,0.08388843800711288,0.0
20,4,-1.3247154912873282,-0.5558838440224628,0.0
20,4,-1.4332654472586963,-0.10854995597136807,0.0
20,4,-1.7077432070130256,-0.2744777597543293,1.0
20,4,-1.3775443100965858,0.3301988969164398,1.0
20,4,-1.5743203720633572,-0.19677606196677133,1.0
20,4,-1.8770711557610988,-0.30275078369774167,1.0
21,4,-1.175109347616029,0.7019618081450698,1.0
21,4,-0.9130014052720259,0.26210794234400314,1.0
21,4,-0.67838523543522,0.2346161698368059,1.0
21,4,-0.4477563013127298,0.2306289341224902,1.0
21,4,0.0490907707272184,0.4968470720399482,1.0
21,4,0.23236525175524134,0.18327448102802293,1.0
21,4,0.2865668281961763,0.054201576440934957,1.0
21,4,0.35256098984893286,0.06599416165275657,1.0
21,4,0.5260411655090166,0.17348017566008372,1.0
21,4,0.5212724304841974,-0.004768735024819226,1.0
21,4,1.1680594330006886,0.6467870025164912,1.0
21,4,2.255137072529216,1.0870776395285273,1.0
21,4,2.6662070938675,0.4110700213382841,1.0
21,4,3.2307699235288583,0.5645628296613583,1.0
21,4,1.1848285240831677,-2.0459413994456908,1.0
21,4,1.4076486713343264,0.22282014725115862,1.0
21,4,1.7478555082891523,0.3402068369548259,1.0
21,4,1.8329177660045828,0.08506225771543052,1.0
21,4,2.0463437967591718,0.213426030754589,0.0
21,4,1.8272046268442352,-0.21913916991493654,0.0
21,4,1.474824041465126,-0.3523805853791093,0.0
21,4,1.180254770301088,-0.29456927116403797,0.0
21,4,1.0716978432735784,-0.10855692702750952,1.0
21,4,0.8462249494991929,-0.2254728937743855,0.0
21,4,0.4544137159458169,-0.391811233553376,1.0
21,4,0.3085942456559447,-0.14581947028987224,1.0
21,4,0.23319700066488452,-0.07539724499106015,0.0
21,4,0.902151717495427,0.6689547168305425,0.0
21,4,0.5193092819950907,-0.38284243550033625,0.0
21,4,0.23219906332002008,-0.2871102186750707,0.0
21,4,-0.07168006772348617,-0.3038791310435063,1.0
21,4,-0.5798728114469469,-0.5081927437234608,1.0
21,4,-0.8382619464492125,-0.25838913500226557,1.0
21,4,-0.4428899374059559,0.3953720090432566,0.0
21,4,-0.25356152871711174,0.18932840868884415,0.0
21,4,-0.17430948142869998,0.07925204728841176,0.0
21,4,-0.6667001017876447,-0.49239062035894476,0.0
21,4,-0.18273939553988303,0.48396070624776166,0.0
21,4,-0.8195067427446614,-0.6367673472047783,0.0
21,4,-0.907521149337314,-0.08801440659265258,0.0
21,4,-2.80940425278516,-1.901883103447846,1.0
21,4,-1.9804781592508953,0.8289260935342648,1.0
21,4,-1.7519613440803503,0.228516815170545,0.0
21,4,-0.42913051109295214,1.3228308329873981,0.0
21,4,-0.17632614411495212,0.252804366978,0.0
21,4,-0.5019757264291468,-0.32564958231419466,0.0
21,4,-1.3949234151673344,-0.8929476887381876,0.0
21,4,-2.8218604963025133,-1.426937081135179,1.0
21,4,-1.8775769827982434,0.94428351350427,1.0
21,4,-1.4363701361400987,0.4412068466581447,0.0
21,4,-2.1108372279758045,-0.6744670918357059,1.0
21,4,-1.4621832658364733,0.6486539621393312,1.0
21,4,-0.936947306238516,0.5252359595979573,1.0
21,4,0.23039759416776126,1.1673449004062773,1.0
21,4,-0.9000732736341492,-1.1304708678019104,1.0
21,4,-0.6044535480166646,0.2956197256174846,1.0
21,4,-0.14978148454918747,0.4546720634674771,1.0
21,4,-0.4791923743041454,-0.3294108897549579,1.0
21,4,1.6339198740273029,2.1131122483314484,1.0
22,6,2.930083564223548,1.2961636901962452,0.0
22,6,2.0825774865099493,-0.8475060777135988,1.0
22,6,1.7065471829606116,-0.37603030354933775,1.0
22,6,1.5516052848512054,-0.15494189810940617,1.0
22,6,1.4108365791771338,-0.14076870567407163,1.0
22,6,1.297928644819453,-0.11290793435768087,1.0
22,6,1.6960699332691207,0.3981412884496678,1.0
22,6,1.497243265487248,-0.19882666778187263,1.0
22,6,1.5401832117936054,0.042939946306357335,1.0
22,6,1.1487406215597233,-0.39144259023388206,1.0
22,6,1.3018434922709805,0.15310287071125717,1.0
22,6,1.5510393113702594,0.2491958190992789,0.0
22,6,1.2836128377302842,-0.2674264736399752,1.0
22,6,1.140851014682823,-0.1427618230474612,1.0
22,6,0.9618563637386576,-0.17899465094416545,1.0
22,6,0.8912436889989789,-0.0706126747396787,1.0
22,6,1.0026879065404255,0.11144421754144662,1.0
22,6,0.9555172880287746,-0.04717061851165094,1.0
22,6,1.010870119121608,0.05535283109283351,0.0
22,6,1.1353224069524865,0.12445228783087847,0.0
22,6,1.7605249510139818,0.6252025440614952,0.0
22,6,1.1172261714146798,-0.6432987795993019,0.0
22,6,0.6536898080826151,-0.4635363633320647,0.0
22,6,0.3206920680639771,-0.332997740018638,1.0
22,6,0.02169170267150662,-0.2990003653924705,1.0
22,6,0.11905145385130392,0.0973597511797973,0.0
22,6,-0.11460209664199493,-0.23365355049329883,1.0
22,6,-0.39377679792974346,-0.2791747012877485,1.0
22,6,0.8847903857515667,1.2785671836813102,0.0
22,6,0.6809271304504597,-0.20386325530110694,0.0
22,6,-0.9610548231987213,-1.6419819536491809,0.0
22,6,0.01187309857343637,0.9729279217721576,0.0
22,6,-0.22558887339092623,-0.2374619719643626,0.0
22,6,-1.1070374493847357,-0.8814485759938094,0.0
22,6,-1.4705337251308752,-0.3634962757461395,0.0
22,6,-1.3841499633294734,0.08638376180140184,0.0
22,6,-3.5343574520615024,-2.150207488732029,1.0
22,6,-1.1669996194396364,2.367357832621866,0.0
22,6,-1.6155036768243498,-0.44850405738471344,1.0
22,6,-1.9740296669219295,-0.3585259900975797,1.0
22,6,-1.301329048104328,0.6727006188176015,1.0
22,6,-1.8875989767951062,-0.5862699286907782,1.0
22,6,-0.705194481565302,1.1824044952298043,1.0
22,6,-0.7227050216613944,-0.01751054009609243,1.0
22,6,1.3119126541035955,2.0346176757649896,1.0
22,6,1.5303761647288496,0.21846351062525415,1.0
22,6,1.4070405772776988,-0.12333558745115081,1.0
22,6,2.0572037025173686,0.6501631252396698,1.0
22,6,1.6245313457017463,-0.4326723568156223,1.0
22,6,2.2615041624022076,0.6369728167004614,1.0
22,6,1.9193750272991235,-0.3421291351030842,0.0
22,6,2.24693357987277,0.32755855257364663,0.0
22,6,1.7262673231262489,-0.5206662567465212,0.0
22,6,1.4294581710359693,-0.2968091520902796,0.0
22,6,1.6589484449925027,0.22949027395653343,0.0
23,6,-0.13753994724581312,-1.796488392238316,0.0
23,6,-0.8492652052958852,-0.7117252580500721,0.0
23,6,-1.1586979987696435,-0.3094327934737583,0.0
23,6,-1.3140774603020153,-0.1553794615323718,1.0
23,6,-1.2915010074871478,0.02257645281486753,1.0
23,6,-1.3034630695252738,-0.011962062038125998,1.0
23,6,-1.3417360954680209,-0.03827302594274706,1.0
23,6,-1.2455669956717264,0.09616909979629451,1.0
23,6,-0.9703429955619401,0.2752240001097862,0.0
23,6,-0.7336729598004299,0.23667003576151024,0.0
23,6,-0.652747226508698,0.08092573329173192,0.0
23,6,-0.7708144033336567,-0.11806717682495871,0.0
23,6,-0.5882880504913429,0.18252635284231378,0.0
23,6,-0.9405771314064099,-0.35228908091506694,1.0
23,6,-0.6294263673521789,0.3111507640542309,0.0
23,6,-0.5259064546746516,0.10351991267752736,0.0
23,6,-0.4830669040438077,0.04283955063084388,1.0
23,6,-0.5563580992917692,-0.07329119524796146,1.0
23,6,-0.44797707814352855,0.10838102114824061,1.0
23,6,-0.42454190894087174,0.023435169202656814,1.0
23,6,-0.044276175268516585,0.38026573367235517,1.0
23,6,1.0437697033527569,1.0880458786212734,0.0
23,6,1.350825339460176,0.30705563610741904,0.0
23,6,1.5291291026534855,0.17830376319330954,0.0
23,6,0.20374783835535096,-1.3253812642981344,1.0
23,6,0.8543069882823071,0.6505591499269562,0.0
23,6,-3.3748940870215964,-4.229201075303903,1.0
23,6,-0.09383685473060523,3.281057232290991,0.0
23,6,-1.615376443043356,-1.5215395883127507,1.0
23,6,0.6107755410045173,2.226151984047873,1.0
23,6,0.6481583063649023,0.037382765360385095,0.0
23,6,0.850644947220733,0.20248664085583068,0.0
23,6,-0.39025066249672236,-1.2408956097174553,1.0
23,6,0.8417384344257264,1.2319890969224487,0.0
23,6,0.9992799089015093,0.15754147447578293,1.0
23,6,0.5048609902103769,-0.4944189186911324,1.0
23,6,0.6872959264719325,0.1824349362615556,1.0
23,6,0.6232294512021299,-0.06406647526980258,1.0
23,6,0.5652748657028251,-0.05795458549930477,1.0
23,6,1.5041457491738721,0.938870883471047,0.0
23,6,1.4305518136437352,-0.07359393553013693,1.0
23,6,1.3820085541738634,-0.04854325946987181,0.0
23,6,1.1044363592683812,-0.27757219490548213,1.0
23,6,1.0386994377704883,-0.0657369214978929,1.0
23,6,0.949053471613231,-0.0896459661572574,1.0
23,6,1.0360039899669415,0.08695051835371059,1.0
23,6,1.1091825225109528,0.0731785325440113,1.0
23,6,1.0039128013996583,-0.10526972111129451,1.0
23,6,2.547583102532991,1.5436703011333326,1.0
23,6,2.4545763376765883,-0.09300676485640258,0.0
23,6,1.9170860475944789,-0.5374902900821095,0.0
23,6,1.801455192235779,-0.11563085535869977,0.0
23,6,1.5793416905973694,-0.2221135016384097,0.0
23,6,1.3392514702930256,-0.2400902203043438,0.0
23,6,1.277960976505312,-0.061290493787713674,0.0
0,0,-1.3017139097337316,-2.5796748862390437,0.0
0,0,0.2973103295475283,1.59902423928126,0.0
0,0,-2.378434620499513,-2.6757449500470414,0.0
0,0,-3.2229645721220224,-0.8445299516225093,1.0
0,0,-1.936725590929261,1.2862389811927613,1.0
0,0,-1.7232900803175228,0.21343551061173827,1.0
0,0,-1.4903294776653864,0.23296060265213647,1.0
0,0,-1.3712659695214997,0.11906350814388666,1.0
0,0,-1.0455100891631004,0.3257558803583993,1.0
0,0,-0.4212083899957912,0.6243016991673092,1.0
0,0,-0.41693090667732496,0.004277483318466224,1.0
0,0,-0.37678827552575883,0.04014263115156613,1.0
0,0,-0.09373669759450458,0.28305157793125424,1.0
0,0,0.068107385426407,0.16184408302091158,1.0
0,0,0.47122439108729314,0.40311700566088615,0.0
0,0,0.1841344279098672,-0.28708996317742597,1.0
0,0,0.6388700621014612,0.454735634191594,1.0
0,0,0.8160049904464839,0.17713492834502265,0.0
0,0,0.7804842016735286,-0.03552078877295528,1.0
0,0,0.9664482490281237,0.18596404735459504,1.0
0,0,0.9733433812103175,0.006895132182193842,0.0
0,0,1.0369587347744522,0.06361535356413472,0.0
0,0,0.9467433208617382,-0.09021541391271404,0.0
0,0,1.0106594366247599,0.0639161157630217,0.0
0,0,0.8084209798650992,-0.20223845675966068,0.0
0,0,0.003570014834199286,-0.8048509650308999,0.0
0,0,-0.8718458345598457,-0.8754158493940449,0.0
0,0,-2.2575908268100275,-1.3857449922501819,0.0
0,0,-1.701217078966906,0.5563737478431214,1.0
0,0,-1.5699015087581731,0.13131557020873297,0.0
0,0,-2.120311133776208,-0.5504096250180348,1.0
0,0,-2.324442569734461,-0.2041314359582529,1.0
0,0,-2.303190653391031,0.021251916343429933,1.0
0,0,-0.5830482141330892,1.7201424392579416,1.0
0,0,-1.087387173375006,-0.5043389592419169,1.0
0,0,-0.9898170303549391,0.09757014302006695,1.0
0,0,0.48290088630341504,1.4727179166583542,1.0
0,0,-0.4613847577150715,-0.9442856440184866,1.0
0,0,0.6067689001216117,1.068153657836683,0.0
0,0,0.33990887369076883,-0.26686002643084283,1.0
0,0,0.23791467210019013,-0.1019942015905787,1.0
0,0,1.1151014957642524,0.8771868236640623,1.0
0,0,0.2088045051460266,-0.9062969906182259,1.0
0,0,0.9003518776272535,0.6915473724812269,1.0
0,0,1.102051574231231,0.20169969660397735,1.0
